Order ID,Order Date,Customer ID,Customer Name,Region,City,Age,Gender,Product ID,Product Name,Category,Quantity,Unit Price,Discount,Revenue,Profit,Payment Mode,Delivery Days
TXN-007126,2025-09-28,CUST-0624,Aarav Gupta,North,Chandigarh,20,Female,PROD-0044,Jump Rope,Sports,1,18.67,0.0,18.67,1.87,Unknown,
TXN-007127,2025-10-31,CUST-0237,Krishna Anderson,West,Ahmedabad,50,Other,PROD-0020,Scarf,Clothing,1,33.28,0.0,33.28,3.33,Unknown,
TXN-007128,2025-01-22,CUST-0647,Nikhil Walker,Central,Bhopal,31,Female,PROD-0010,External Ssd 1Tb,Electronics,1,77.83,0.0,77.83,7.78,Unknown,
TXN-007129,2024-07-11,CUST-0435,Lisa Malhotra,South,Kochi,61,Other,PROD-0044,Jump Rope,Sports,1,18.67,0.0,18.67,1.87,Unknown,
TXN-007130,2024-11-03,CUST-0277,Ananya Garcia,East,Patna,32,Female,PROD-0027,Storage Containers,Home & Kitchen,1,35.05,0.0,35.05,3.51,Unknown,
TXN-007131,2024-08-23,CUST-0691,Suresh Mehta,West,Mumbai,69,Male,PROD-0034,Web Development,Books,2,44.41,0.0,88.82,8.88,Unknown,
TXN-007132,2025-01-14,CUST-0244,Anthony White,West,Mumbai,68,Other,PROD-0017,Casual Shorts,Clothing,1,29.07,0.0,29.07,2.91,Unknown,
TXN-007133,2025-03-22,CUST-0105,Divya Rodriguez,North,Jaipur,33,Female,PROD-0048,Swimming Goggles,Sports,2,16.81,0.0,33.62,3.36,Unknown,
TXN-007134,2025-06-03,CUST-0627,James Bhat,North,Amritsar,41,Male,PROD-0017,Casual Shorts,Clothing,3,29.07,0.0,87.21,8.72,Unknown,
TXN-007135,2024-10-21,CUST-0446,Anjali Young,North,Lucknow,34,Male,PROD-0050,Gym Bag,Sports,3,52.65,0.0,157.95,15.8,Unknown,
TXN-007136,2025-07-29,CUST-0180,Diya Rao,North,Lucknow,25,Other,PROD-0019,Cap,Clothing,1,12.46,0.0,12.46,1.25,Unknown,
TXN-007137,2024-05-16,CUST-0181,Neha Taylor,East,Ranchi,63,Female,PROD-0025,Knife Set,Home & Kitchen,4,68.52,0.0,274.08,27.41,Unknown,
TXN-007138,2025-04-05,CUST-0568,Ashley Brown,Central,Bhopal,66,Other,PROD-0022,Blender,Home & Kitchen,1,46.5,0.0,46.5,4.65,Unknown,
TXN-007139,2024-01-23,CUST-0276,Sara Pillai,West,Goa,43,Other,PROD-0014,Running Shoes,Clothing,1,41.04,0.0,41.04,4.1,Unknown,
TXN-007140,2025-07-26,CUST-0592,Isabella Rao,Central,Raipur,18,Male,PROD-0023,Toaster,Home & Kitchen,1,31.12,0.0,31.12,3.11,Unknown,
TXN-007141,2025-01-17,CUST-0649,Reyansh Lewis,East,Patna,70,Male,PROD-0034,Web Development,Books,3,44.41,0.0,133.23,13.32,Unknown,
TXN-007142,2025-05-06,CUST-0624,Aarav Gupta,North,Chandigarh,20,Female,PROD-0018,Sports Socks (3-Pack),Clothing,4,13.94,0.0,55.76,5.58,Unknown,
TXN-007143,2025-03-13,CUST-0647,Nikhil Walker,Central,Bhopal,31,Female,PROD-0001,Wireless Mouse,Electronics,1,45.68,0.0,45.68,4.57,Unknown,
TXN-007144,2024-08-02,CUST-0620,Manoj Hernandez,North,Jaipur,63,Other,PROD-0028,Cutting Board,Home & Kitchen,1,11.96,0.0,11.96,1.2,Unknown,
TXN-007145,2025-04-26,CUST-0331,Sara Wright,Central,Nagpur,26,Male,PROD-0039,Cookbook,Books,1,22.32,0.0,22.32,2.23,Unknown,
TXN-007146,2025-04-13,CUST-0415,Rajesh Allen,West,Pune,30,Other,PROD-0022,Blender,Home & Kitchen,1,46.5,0.0,46.5,4.65,Unknown,
TXN-007147,2024-01-05,CUST-0128,Sai Williams,Central,Raipur,60,Female,PROD-0036,Self-Help Guide,Books,2,10.26,0.0,20.52,2.05,Unknown,
TXN-007148,2025-08-25,CUST-0039,Ayaan Rao,North,Delhi,39,Male,PROD-0049,Cycling Gloves,Sports,2,31.15,0.0,62.3,6.23,Unknown,
TXN-007149,2025-06-04,CUST-0349,Michael Brown,West,Goa,20,Other,PROD-0018,Sports Socks (3-Pack),Clothing,1,13.94,0.0,13.94,1.39,Unknown,
TXN-007150,2024-10-18,CUST-0467,Donald Anderson,South,Chennai,37,Other,PROD-0014,Running Shoes,Clothing,4,41.04,0.0,164.16,16.42,Unknown,
TXN-007151,2025-02-15,CUST-0758,Daniel Desai,Central,Bhopal,61,Female,PROD-0047,Tennis Racket,Sports,2,61.92,0.0,123.84,12.38,Unknown,
TXN-007152,2025-03-20,CUST-0683,Arjun Shah,Central,Nagpur,69,Other,PROD-0025,Knife Set,Home & Kitchen,2,68.52,0.0,137.04,13.7,Unknown,
TXN-007153,2025-09-17,CUST-0441,Aanya Singh,Central,Jabalpur,30,Other,PROD-0029,Dish Rack,Home & Kitchen,2,28.32,0.0,56.64,5.66,Unknown,
TXN-007154,2025-02-22,CUST-0594,Meena Jones,North,Delhi,24,Female,PROD-0017,Casual Shorts,Clothing,2,29.07,0.0,58.14,5.81,Unknown,
TXN-007155,2025-10-19,CUST-0718,Neha Iyer,Central,Jabalpur,55,Male,PROD-0007,Keyboard Mechanical,Electronics,2,97.82,0.0,195.64,19.56,Unknown,
TXN-007156,2024-03-28,CUST-0023,Joseph White,North,Lucknow,42,Other,PROD-0028,Cutting Board,Home & Kitchen,2,11.96,0.0,23.92,2.39,Unknown,
TXN-007157,2024-03-25,CUST-0268,Aarav Kulkarni,East,Bhubaneswar,67,Male,PROD-0040,Travel Guide,Books,2,22.38,0.0,44.76,4.48,Unknown,
TXN-007158,2024-08-08,CUST-0083,Lucas Davis,East,Patna,45,Other,PROD-0002,Bluetooth Headphones,Electronics,5,92.28,0.0,461.4,46.14,Unknown,
TXN-007159,2025-04-03,CUST-0537,Myra Menon,South,Coimbatore,65,Other,PROD-0017,Casual Shorts,Clothing,3,29.07,0.0,87.21,8.72,Unknown,
TXN-007160,2025-01-02,CUST-0106,John Smith,Central,Bhopal,26,Male,PROD-0022,Blender,Home & Kitchen,1,46.5,0.0,46.5,4.65,Unknown,
TXN-007161,2024-01-01,CUST-0429,Patricia Chopra,Central,Indore,29,Other,PROD-0028,Cutting Board,Home & Kitchen,3,11.96,0.0,35.88,3.59,Unknown,
TXN-007162,2025-06-01,CUST-0669,Jennifer Shah,South,Chennai,55,Female,PROD-0022,Blender,Home & Kitchen,1,46.5,0.0,46.5,4.65,Unknown,
TXN-007163,2025-01-28,CUST-0433,John Malhotra,Central,Jabalpur,18,Female,PROD-0002,Bluetooth Headphones,Electronics,2,92.28,0.0,184.56,18.46,Unknown,
TXN-007164,2025-07-30,CUST-0504,John Jones,South,Bangalore,50,Other,PROD-0043,Resistance Bands,Sports,1,22.74,0.0,22.74,2.27,Unknown,
TXN-007165,2024-10-17,CUST-0741,Divya Davis,West,Ahmedabad,47,Female,PROD-0044,Jump Rope,Sports,1,18.67,0.0,18.67,1.87,Unknown,
TXN-007166,2025-01-11,CUST-0711,Mark Jackson,Central,Indore,25,Female,PROD-0014,Running Shoes,Clothing,5,41.04,0.0,205.2,20.52,Unknown,
TXN-007167,2025-08-12,CUST-0626,Jessica Rao,East,Bhubaneswar,44,Other,PROD-0041,Yoga Mat,Sports,5,42.7,0.0,213.5,21.35,Unknown,
TXN-007168,2024-10-11,CUST-0530,Krishna Miller,West,Pune,58,Female,PROD-0021,Coffee Maker,Home & Kitchen,1,62.05,0.0,62.05,6.21,Unknown,
TXN-007169,2025-10-23,CUST-0332,Jennifer Moore,East,Bhubaneswar,67,Other,PROD-0049,Cycling Gloves,Sports,4,31.15,0.0,124.6,12.46,Unknown,
TXN-007170,2025-12-25,CUST-0344,Amit Robinson,West,Ahmedabad,46,Male,PROD-0027,Storage Containers,Home & Kitchen,2,35.05,0.0,70.1,7.01,Unknown,
TXN-007171,2024-11-14,CUST-0591,Myra Sharma,South,Kochi,22,Male,PROD-0015,Formal Shirt,Clothing,2,57.36,0.0,114.72,11.47,Unknown,
TXN-007172,2024-09-27,CUST-0047,Sunita Kumar,West,Goa,24,Male,PROD-0009,Laptop Stand,Electronics,3,59.55,0.0,178.65,17.87,Unknown,
TXN-007173,2025-04-27,CUST-0183,Riya Jones,South,Coimbatore,50,Other,PROD-0036,Self-Help Guide,Books,2,10.26,0.0,20.52,2.05,Unknown,
TXN-007174,2024-12-05,CUST-0720,Richard Menon,West,Surat,54,Other,PROD-0035,Business Strategy,Books,2,33.11,0.0,66.22,6.62,Unknown,
TXN-007175,2024-02-04,CUST-0457,Deepak Kulkarni,North,Delhi,56,Male,PROD-0008,Monitor Stand,Electronics,1,53.18,0.0,53.18,5.32,Unknown,
TXN-007176,2025-11-29,CUST-0134,Noah Lopez,West,Ahmedabad,19,Female,PROD-0022,Blender,Home & Kitchen,1,46.5,0.0,46.5,4.65,Unknown,
TXN-007177,2025-12-23,CUST-0247,Myra Smith,West,Ahmedabad,60,Female,PROD-0035,Business Strategy,Books,1,33.11,0.0,33.11,3.31,Unknown,
TXN-007178,2025-01-20,CUST-0503,Noah Pillai,Central,Raipur,61,Other,PROD-0028,Cutting Board,Home & Kitchen,3,11.96,0.0,35.88,3.59,Unknown,
TXN-007179,2024-03-14,CUST-0309,Rohit Brown,Central,Raipur,47,Female,PROD-0033,Machine Learning Guide,Books,5,42.63,0.0,213.15,21.32,Unknown,
TXN-007180,2024-09-12,CUST-0645,Donald Williams,South,Kochi,37,Female,PROD-0027,Storage Containers,Home & Kitchen,3,35.05,0.0,105.15,10.52,Unknown,
TXN-007181,2024-09-07,CUST-0530,Krishna Miller,West,Pune,58,Female,PROD-0042,Dumbbells (Pair),Sports,1,77.78,0.0,77.78,7.78,Unknown,
TXN-007182,2025-07-26,CUST-0777,Aanya Miller,West,Surat,25,Other,PROD-0048,Swimming Goggles,Sports,2,16.81,0.0,33.62,3.36,Unknown,
TXN-007183,2024-11-26,CUST-0054,Nancy Thomas,Central,Indore,21,Other,PROD-0043,Resistance Bands,Sports,1,22.74,0.0,22.74,2.27,Unknown,
TXN-007184,2024-03-27,CUST-0525,Mary White,South,Kochi,38,Male,PROD-0023,Toaster,Home & Kitchen,1,31.12,0.0,31.12,3.11,Unknown,
TXN-007185,2024-05-24,CUST-0023,Joseph White,North,Lucknow,42,Other,PROD-0050,Gym Bag,Sports,1,52.65,0.0,52.65,5.27,Unknown,
TXN-007186,2025-09-07,CUST-0450,Jessica Brown,West,Surat,42,Female,PROD-0036,Self-Help Guide,Books,2,10.26,0.0,20.52,2.05,Unknown,
TXN-007187,2025-09-17,CUST-0342,Ashley Chopra,East,Kolkata,23,Female,PROD-0006,Webcam Hd,Electronics,5,72.22,0.0,361.1,36.11,Unknown,
TXN-007188,2024-10-28,CUST-0665,Sneha Verma,East,Ranchi,32,Male,PROD-0014,Running Shoes,Clothing,1,41.04,0.0,41.04,4.1,Unknown,
TXN-007189,2024-05-30,CUST-0659,Karen Iyer,North,Amritsar,57,Other,PROD-0033,Machine Learning Guide,Books,4,42.63,0.0,170.52,17.05,Unknown,
TXN-007190,2025-06-20,CUST-0726,Mary Bhat,West,Goa,59,Male,PROD-0032,Data Science Handbook,Books,2,42.44,0.0,84.88,8.49,Unknown,
TXN-007191,2024-08-09,CUST-0386,Betty White,West,Ahmedabad,52,Male,PROD-0049,Cycling Gloves,Sports,2,31.15,0.0,62.3,6.23,Unknown,
TXN-007192,2024-02-22,CUST-0397,Isabella Johnson,Central,Jabalpur,52,Female,PROD-0021,Coffee Maker,Home & Kitchen,2,62.05,0.0,124.1,12.41,Unknown,
TXN-007193,2024-09-16,CUST-0199,Swati Williams,East,Guwahati,27,Male,PROD-0048,Swimming Goggles,Sports,2,16.81,0.0,33.62,3.36,Unknown,
TXN-007194,2025-10-05,CUST-0312,Linda Martin,North,Amritsar,25,Female,PROD-0044,Jump Rope,Sports,1,18.67,0.0,18.67,1.87,Unknown,
TXN-007195,2025-09-04,CUST-0610,Anthony Wright,West,Surat,62,Female,PROD-0017,Casual Shorts,Clothing,2,29.07,0.0,58.14,5.81,Unknown,
TXN-007196,2024-09-07,CUST-0387,Sara Davis,South,Hyderabad,64,Female,PROD-0048,Swimming Goggles,Sports,3,16.81,0.0,50.43,5.04,Unknown,
TXN-007197,2025-11-21,CUST-0239,Mark Malhotra,West,Mumbai,21,Female,PROD-0007,Keyboard Mechanical,Electronics,2,97.82,0.0,195.64,19.56,Unknown,
TXN-007198,2025-03-26,CUST-0155,Nikhil Thompson,West,Ahmedabad,54,Other,PROD-0013,Hoodie,Clothing,1,50.64,0.0,50.64,5.06,Unknown,
TXN-007199,2024-02-18,CUST-0696,Reyansh Joshi,East,Bhubaneswar,30,Female,PROD-0027,Storage Containers,Home & Kitchen,1,35.05,0.0,35.05,3.51,Unknown,
TXN-007200,2025-04-02,CUST-0460,Pari Thomas,East,Bhubaneswar,70,Other,PROD-0015,Formal Shirt,Clothing,3,57.36,0.0,172.08,17.21,Unknown,
TXN-007201,2025-04-17,CUST-0309,Rohit Brown,Central,Raipur,47,Female,PROD-0018,Sports Socks (3-Pack),Clothing,4,13.94,0.0,55.76,5.58,Unknown,
TXN-007202,2025-02-27,CUST-0473,Emma Kulkarni,West,Pune,39,Female,PROD-0028,Cutting Board,Home & Kitchen,1,11.96,0.0,11.96,1.2,Unknown,
TXN-007203,2025-02-05,CUST-0140,Susan Robinson,South,Hyderabad,60,Other,PROD-0025,Knife Set,Home & Kitchen,1,68.52,0.0,68.52,6.85,Unknown,
TXN-007204,2024-02-12,CUST-0456,Aanya Gupta,West,Goa,67,Male,PROD-0035,Business Strategy,Books,1,33.11,0.0,33.11,3.31,Unknown,
TXN-007205,2025-07-21,CUST-0522,Pooja Martinez,North,Chandigarh,37,Male,PROD-0040,Travel Guide,Books,4,22.38,0.0,89.52,8.95,Unknown,
TXN-007206,2024-09-28,CUST-0620,Manoj Hernandez,North,Jaipur,63,Other,PROD-0032,Data Science Handbook,Books,3,42.44,0.0,127.32,12.73,Unknown,
TXN-007207,2025-09-19,CUST-0508,Jennifer Martin,West,Surat,29,Other,PROD-0050,Gym Bag,Sports,4,52.65,0.0,210.6,21.06,Unknown,
TXN-007208,2024-09-02,CUST-0280,Riya Pillai,North,Chandigarh,34,Male,PROD-0044,Jump Rope,Sports,1,18.67,0.0,18.67,1.87,Unknown,
TXN-007209,2024-05-21,CUST-0293,Mason Mehta,East,Patna,36,Female,PROD-0033,Machine Learning Guide,Books,3,42.63,0.0,127.89,12.79,Unknown,
TXN-007210,2025-04-01,CUST-0602,Mia Chopra,North,Jaipur,31,Other,PROD-0023,Toaster,Home & Kitchen,3,31.12,0.0,93.36,9.34,Unknown,
TXN-007211,2024-01-29,CUST-0768,Sunita Rao,East,Patna,26,Male,PROD-0030,Tea Kettle,Home & Kitchen,3,40.05,0.0,120.15,12.02,Unknown,
TXN-007212,2025-04-21,CUST-0772,Patricia Taylor,East,Bhubaneswar,28,Female,PROD-0016,Winter Jacket,Clothing,2,125.83,0.0,251.66,25.17,Unknown,
TXN-007213,2024-01-26,CUST-0430,Susan Davis,Central,Nagpur,23,Female,PROD-0036,Self-Help Guide,Books,2,10.26,0.0,20.52,2.05,Unknown,
TXN-007214,2025-05-06,CUST-0272,Sai Davis,North,Lucknow,22,Female,PROD-0010,External Ssd 1Tb,Electronics,1,77.83,0.0,77.83,7.78,Unknown,
TXN-007215,2024-11-11,CUST-0432,Aarav Menon,West,Pune,46,Female,PROD-0030,Tea Kettle,Home & Kitchen,1,40.05,0.0,40.05,4.01,Unknown,
TXN-007216,2024-11-01,CUST-0612,Divya Patel,East,Kolkata,50,Male,PROD-0029,Dish Rack,Home & Kitchen,1,28.32,0.0,28.32,2.83,Unknown,
TXN-007217,2025-04-27,CUST-0091,Vikram Davis,Central,Jabalpur,59,Female,PROD-0005,Smartwatch,Electronics,1,158.2,0.0,158.2,15.82,Unknown,
TXN-007218,2024-07-31,CUST-0785,John Pillai,North,Delhi,60,Male,PROD-0014,Running Shoes,Clothing,2,41.04,0.0,82.08,8.21,Unknown,
TXN-007219,2024-02-03,CUST-0061,Charlotte Jackson,North,Delhi,52,Male,PROD-0040,Travel Guide,Books,2,22.38,0.0,44.76,4.48,Unknown,
TXN-007220,2024-10-11,CUST-0659,Karen Iyer,North,Amritsar,57,Other,PROD-0046,Basketball,Sports,1,39.63,0.0,39.63,3.96,Unknown,
TXN-007221,2025-01-16,CUST-0757,Daniel Singh,Central,Jabalpur,57,Male,PROD-0003,Usb-C Hub,Electronics,3,61.28,0.0,183.84,18.38,Unknown,
TXN-007222,2024-06-02,CUST-0408,Priya Martinez,Central,Nagpur,52,Female,PROD-0023,Toaster,Home & Kitchen,3,31.12,0.0,93.36,9.34,Unknown,
TXN-007223,2024-09-26,CUST-0248,Linda Iyer,West,Mumbai,23,Male,PROD-0048,Swimming Goggles,Sports,1,16.81,0.0,16.81,1.68,Unknown,
TXN-007224,2024-12-07,CUST-0352,James Harris,East,Bhubaneswar,25,Male,PROD-0016,Winter Jacket,Clothing,2,125.83,0.0,251.66,25.17,Unknown,
TXN-007225,2024-09-08,CUST-0671,Riya Jackson,South,Kochi,52,Female,PROD-0043,Resistance Bands,Sports,2,22.74,0.0,45.48,4.55,Unknown,
TXN-007226,2025-11-24,CUST-0351,Ishaan Jackson,South,Coimbatore,41,Female,PROD-0012,Denim Jeans,Clothing,4,82.97,0.0,331.88,33.19,Unknown,
TXN-007227,2024-02-02,CUST-0134,Noah Lopez,West,Ahmedabad,19,Female,PROD-0027,Storage Containers,Home & Kitchen,2,35.05,0.0,70.1,7.01,Unknown,
TXN-007228,2025-11-18,CUST-0647,Nikhil Walker,Central,Bhopal,31,Female,PROD-0044,Jump Rope,Sports,4,18.67,0.0,74.68,7.47,Unknown,
TXN-007229,2024-02-07,CUST-0781,Margaret Young,Central,Bhopal,36,Male,PROD-0001,Wireless Mouse,Electronics,4,45.68,0.0,182.72,18.27,Unknown,
TXN-007230,2025-08-07,CUST-0267,Anjali Gupta,South,Kochi,56,Male,PROD-0030,Tea Kettle,Home & Kitchen,1,40.05,0.0,40.05,4.01,Unknown,
TXN-007231,2024-09-08,CUST-0755,Suresh Allen,East,Guwahati,68,Female,PROD-0006,Webcam Hd,Electronics,1,72.22,0.0,72.22,7.22,Unknown,
TXN-007232,2025-11-12,CUST-0316,Linda Pillai,West,Mumbai,41,Male,PROD-0038,History Of Ai,Books,5,15.71,0.0,78.55,7.86,Unknown,
TXN-007233,2025-09-06,CUST-0371,Amit Clark,Central,Jabalpur,39,Other,PROD-0027,Storage Containers,Home & Kitchen,1,35.05,0.0,35.05,3.51,Unknown,
TXN-007234,2025-08-04,CUST-0706,Suresh Bhat,Central,Bhopal,27,Other,PROD-0049,Cycling Gloves,Sports,2,31.15,0.0,62.3,6.23,Unknown,
TXN-007235,2024-11-17,CUST-0606,Michael Smith,South,Kochi,54,Female,PROD-0048,Swimming Goggles,Sports,1,16.81,0.0,16.81,1.68,Unknown,
TXN-007236,2025-11-30,CUST-0083,Lucas Davis,East,Patna,45,Other,PROD-0006,Webcam Hd,Electronics,2,72.22,0.0,144.44,14.44,Unknown,
TXN-007237,2025-04-03,CUST-0326,Deepak Jackson,West,Pune,60,Other,PROD-0033,Machine Learning Guide,Books,1,42.63,0.0,42.63,4.26,Unknown,
TXN-007238,2024-11-15,CUST-0284,Neha Rodriguez,North,Lucknow,46,Other,PROD-0026,Water Bottle,Home & Kitchen,2,17.56,0.0,35.12,3.51,Unknown,
TXN-007239,2025-03-11,CUST-0748,Susan Clark,East,Bhubaneswar,64,Male,PROD-0020,Scarf,Clothing,2,33.28,0.0,66.56,6.66,Unknown,
TXN-007240,2025-10-25,CUST-0096,Daniel Lopez,North,Lucknow,44,Other,PROD-0033,Machine Learning Guide,Books,2,42.63,0.0,85.26,8.53,Unknown,
TXN-007241,2024-01-01,CUST-0419,John Walker,West,Mumbai,61,Male,PROD-0033,Machine Learning Guide,Books,2,42.63,0.0,85.26,8.53,Unknown,
TXN-007242,2025-08-20,CUST-0288,Anthony Jones,West,Goa,53,Other,PROD-0047,Tennis Racket,Sports,2,61.92,0.0,123.84,12.38,Unknown,
TXN-007243,2025-01-27,CUST-0422,Ayaan Wright,North,Amritsar,32,Other,PROD-0026,Water Bottle,Home & Kitchen,2,17.56,0.0,35.12,3.51,Unknown,
TXN-007244,2024-01-17,CUST-0561,Charlotte Singh,East,Kolkata,49,Male,PROD-0010,External Ssd 1Tb,Electronics,3,77.83,0.0,233.49,23.35,Unknown,
TXN-007245,2025-01-12,CUST-0759,Sandra Malhotra,West,Mumbai,27,Male,PROD-0024,Non-Stick Pan,Home & Kitchen,3,32.73,0.0,98.19,9.82,Unknown,
TXN-007246,2025-08-23,CUST-0414,Swati Gupta,East,Kolkata,40,Female,PROD-0022,Blender,Home & Kitchen,5,46.5,0.0,232.5,23.25,Unknown,
TXN-007247,2025-09-25,CUST-0384,Aditya Patel,West,Goa,47,Male,PROD-0002,Bluetooth Headphones,Electronics,2,92.28,0.0,184.56,18.46,Unknown,
TXN-007248,2025-12-19,CUST-0070,Nisha Mehta,West,Goa,63,Female,PROD-0018,Sports Socks (3-Pack),Clothing,3,13.94,0.0,41.82,4.18,Unknown,
TXN-007249,2024-07-03,CUST-0239,Mark Malhotra,West,Mumbai,21,Female,PROD-0045,Football,Sports,1,29.05,0.0,29.05,2.91,Unknown,
TXN-007250,2025-03-08,CUST-0589,Linda Clark,South,Bangalore,43,Other,PROD-0046,Basketball,Sports,1,39.63,0.0,39.63,3.96,Unknown,
TXN-007251,2025-05-07,CUST-0293,Mason Mehta,East,Patna,36,Female,PROD-0002,Bluetooth Headphones,Electronics,1,92.28,0.0,92.28,9.23,Unknown,
TXN-007252,2025-03-08,CUST-0697,Oliver Young,Central,Nagpur,60,Female,PROD-0016,Winter Jacket,Clothing,2,125.83,0.0,251.66,25.17,Unknown,
TXN-007253,2024-02-26,CUST-0179,Rahul Malhotra,Central,Bhopal,53,Female,PROD-0010,External Ssd 1Tb,Electronics,1,77.83,0.0,77.83,7.78,Unknown,
TXN-007254,2024-03-31,CUST-0364,Ishaan Rodriguez,West,Goa,40,Male,PROD-0005,Smartwatch,Electronics,1,158.2,0.0,158.2,15.82,Unknown,
TXN-007255,2024-11-11,CUST-0545,Sara Lewis,South,Chennai,51,Male,PROD-0025,Knife Set,Home & Kitchen,1,68.52,0.0,68.52,6.85,Unknown,
TXN-007256,2024-09-06,CUST-0497,Daniel Singh,North,Chandigarh,23,Female,PROD-0020,Scarf,Clothing,2,33.28,0.0,66.56,6.66,Unknown,
TXN-007257,2024-04-02,CUST-0219,Nisha Thompson,West,Ahmedabad,24,Other,PROD-0036,Self-Help Guide,Books,2,10.26,0.0,20.52,2.05,Unknown,
TXN-007258,2025-05-27,CUST-0260,Sandra Kulkarni,West,Surat,47,Female,PROD-0030,Tea Kettle,Home & Kitchen,3,40.05,0.0,120.15,12.02,Unknown,
TXN-007259,2024-11-02,CUST-0348,Arjun Nair,North,Chandigarh,67,Other,PROD-0011,Cotton T-Shirt,Clothing,1,30.65,0.0,30.65,3.07,Unknown,
TXN-007260,2024-12-01,CUST-0310,David Thomas,Central,Raipur,28,Male,PROD-0009,Laptop Stand,Electronics,1,59.55,0.0,59.55,5.96,Unknown,
TXN-007261,2024-01-18,CUST-0621,Ishaan Taylor,West,Goa,41,Male,PROD-0017,Casual Shorts,Clothing,1,29.07,0.0,29.07,2.91,Unknown,
TXN-007262,2024-08-19,CUST-0765,Joseph Garcia,West,Surat,42,Male,PROD-0044,Jump Rope,Sports,1,18.67,0.0,18.67,1.87,Unknown,
TXN-007263,2024-12-31,CUST-0517,Elizabeth Wright,North,Amritsar,33,Other,PROD-0031,Python Programming,Books,2,22.63,0.0,45.26,4.53,Unknown,
TXN-007264,2025-11-29,CUST-0085,Sai Walker,West,Mumbai,51,Other,PROD-0035,Business Strategy,Books,4,33.11,0.0,132.44,13.24,Unknown,
TXN-007265,2025-02-27,CUST-0717,Charlotte Thompson,Central,Raipur,25,Female,PROD-0049,Cycling Gloves,Sports,4,31.15,0.0,124.6,12.46,Unknown,
TXN-007266,2024-04-07,CUST-0318,Pari Gupta,East,Guwahati,62,Male,PROD-0032,Data Science Handbook,Books,2,42.44,0.0,84.88,8.49,Unknown,
TXN-007267,2025-01-10,CUST-0209,Reyansh White,West,Ahmedabad,67,Male,PROD-0006,Webcam Hd,Electronics,5,72.22,0.0,361.1,36.11,Unknown,
TXN-007268,2024-01-09,CUST-0079,Meena Rao,North,Chandigarh,43,Female,PROD-0033,Machine Learning Guide,Books,2,42.63,0.0,85.26,8.53,Unknown,
TXN-007269,2024-07-19,CUST-0145,Nancy Bhat,Central,Jabalpur,56,Female,PROD-0023,Toaster,Home & Kitchen,2,31.12,0.0,62.24,6.22,Unknown,
TXN-007270,2025-07-01,CUST-0274,Jessica Chopra,North,Lucknow,19,Female,PROD-0027,Storage Containers,Home & Kitchen,3,35.05,0.0,105.15,10.52,Unknown,
TXN-007271,2025-09-28,CUST-0081,Susan Lewis,Central,Nagpur,19,Male,PROD-0023,Toaster,Home & Kitchen,1,31.12,0.0,31.12,3.11,Unknown,
TXN-007272,2025-10-15,CUST-0540,Vihaan Anderson,North,Jaipur,44,Male,PROD-0050,Gym Bag,Sports,2,52.65,0.0,105.3,10.53,Unknown,
TXN-007273,2025-07-17,CUST-0172,Richard Robinson,West,Ahmedabad,60,Female,PROD-0045,Football,Sports,1,29.05,0.0,29.05,2.91,Unknown,
TXN-007274,2025-09-29,CUST-0617,Pari Robinson,North,Chandigarh,49,Female,PROD-0021,Coffee Maker,Home & Kitchen,1,62.05,0.0,62.05,6.21,Unknown,
TXN-007275,2025-06-19,CUST-0635,Vivaan Johnson,North,Lucknow,65,Other,PROD-0004,Portable Charger,Electronics,3,42.05,0.0,126.15,12.62,Unknown,
TXN-007276,2024-03-18,CUST-0311,Mia Nair,East,Kolkata,59,Female,PROD-0046,Basketball,Sports,4,39.63,0.0,158.52,15.85,Unknown,
TXN-007277,2024-12-04,CUST-0175,Ashley Martinez,West,Mumbai,30,Other,PROD-0036,Self-Help Guide,Books,5,10.26,0.0,51.3,5.13,Unknown,
TXN-007278,2024-04-23,CUST-0370,Diya Thomas,South,Coimbatore,55,Male,PROD-0034,Web Development,Books,3,44.41,0.0,133.23,13.32,Unknown,
TXN-007279,2025-09-27,CUST-0386,Betty White,West,Ahmedabad,52,Male,PROD-0030,Tea Kettle,Home & Kitchen,1,40.05,0.0,40.05,4.01,Unknown,
TXN-007280,2024-04-09,CUST-0183,Riya Jones,South,Coimbatore,50,Other,PROD-0014,Running Shoes,Clothing,2,41.04,0.0,82.08,8.21,Unknown,
TXN-007281,2025-08-08,CUST-0602,Mia Chopra,North,Jaipur,31,Other,PROD-0015,Formal Shirt,Clothing,1,57.36,0.0,57.36,5.74,Unknown,
TXN-007282,2024-02-12,CUST-0094,Charlotte Johnson,North,Chandigarh,61,Female,PROD-0036,Self-Help Guide,Books,4,10.26,0.0,41.04,4.1,Unknown,
TXN-007283,2025-06-29,CUST-0750,Arjun Thompson,Central,Indore,39,Other,PROD-0004,Portable Charger,Electronics,5,42.05,0.0,210.25,21.03,Unknown,
TXN-007284,2024-07-12,CUST-0067,Mia Kulkarni,East,Bhubaneswar,61,Other,PROD-0017,Casual Shorts,Clothing,4,29.07,0.0,116.28,11.63,Unknown,
TXN-007285,2024-06-26,CUST-0266,Aanya Chopra,Central,Raipur,51,Other,PROD-0009,Laptop Stand,Electronics,3,59.55,0.0,178.65,17.87,Unknown,
